file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.000344	12	79209	Desulfosporosinus meridiei
gridion364_default.kaiju.classification	0.000344	12	82541	Cupriavidus gilardii
gridion364_default.kaiju.classification	0.000344	12	83263	Aminobacter aminovorans
gridion364_default.kaiju.classification	0.000344	12	93219	Pandoraea norimbergensis
gridion364_default.kaiju.classification	0.000344	12	96230	Legionella fallonii
gridion364_default.kaiju.classification	0.000344	12	101192	Methanomethylovorans hollandica
gridion364_default.kaiju.classification	0.000344	12	106649	Acinetobacter guillouiae
gridion364_default.kaiju.classification	0.000344	12	118062	Methanobacterium congolense
gridion364_default.kaiju.classification	0.000344	12	134601	Mycolicibacterium goodii
gridion364_default.kaiju.classification	0.000344	12	135577	Idiomarina loihiensis
gridion364_default.kaiju.classification	0.000344	12	159743	Paenibacillus terrae
gridion364_default.kaiju.classification	0.000344	12	160233	Ignicoccus hospitalis
gridion364_default.kaiju.classification	0.000344	12	168697	Salinispora arenicola
gridion364_default.kaiju.classification	0.000344	12	169176	Novosphingobium tardaugens
gridion364_default.kaiju.classification	0.000344	12	187493	Thalassolituus oleivorans
gridion364_default.kaiju.classification	0.000344	12	190893	Vibrio coralliilyticus
gridion364_default.kaiju.classification	0.000344	12	228602	Nocardia arthritidis
gridion364_default.kaiju.classification	0.000344	12	253703	Paenibacillus antarcticus
gridion364_default.kaiju.classification	0.000344	12	257708	Roseomonas gilardii
gridion364_default.kaiju.classification	0.000344	12	309887	Deinococcus maricopensis
gridion364_default.kaiju.classification	0.000344	12	319707	Mycolicibacterium aubagnense
gridion364_default.kaiju.classification	0.000344	12	320497	Neoasaia chiangmaiensis
gridion364_default.kaiju.classification	0.000344	12	323415	Dokdonella koreensis
gridion364_default.kaiju.classification	0.000344	12	327160	Candidatus Accumulibacter phosphatis
gridion364_default.kaiju.classification	0.000344	12	354356	Niastella koreensis
gridion364_default.kaiju.classification	0.000344	12	364317	Verminephrobacter eiseniae
gridion364_default.kaiju.classification	0.000344	12	376805	Bacteroides salanitronis
gridion364_default.kaiju.classification	0.000344	12	392416	Lactobacillus crustorum
gridion364_default.kaiju.classification	0.000344	12	418701	Litoricola lipolytica
gridion364_default.kaiju.classification	0.000344	12	430522	Pedobacter steynii
gridion364_default.kaiju.classification	0.000344	12	443143	Geobacter sp. M18
gridion364_default.kaiju.classification	0.000344	12	454155	Paraprevotella xylaniphila
gridion364_default.kaiju.classification	0.000344	12	536441	Chryseobacterium taklimakanense
gridion364_default.kaiju.classification	0.000344	12	570267	Methanocella paludicola
gridion364_default.kaiju.classification	0.000344	12	661481	Flavisolibacter ginsenosidimutans
gridion364_default.kaiju.classification	0.000344	12	676208	Candidatus Rickettsiella viridis
gridion364_default.kaiju.classification	0.000344	12	712122	Actinomyces sp. oral taxon 414
gridion364_default.kaiju.classification	0.000344	12	712710	Tannerella sp. oral taxon HOT-286
gridion364_default.kaiju.classification	0.000344	12	748811	Sulfuritalea hydrogenivorans
gridion364_default.kaiju.classification	0.000344	12	864828	Massilia umbonata
gridion364_default.kaiju.classification	0.000344	12	930166	Pseudomonas brassicacearum
gridion364_default.kaiju.classification	0.000344	12	1006576	Defluviitoga tunisiensis
gridion364_default.kaiju.classification	0.000344	12	1074467	Lactobacillus heilongjiangensis
gridion364_default.kaiju.classification	0.000344	12	1141883	Massilia putida
gridion364_default.kaiju.classification	0.000344	12	1144748	Kangiella sediminilitoris
gridion364_default.kaiju.classification	0.000344	12	1218493	Lactobacillus kullabergensis
gridion364_default.kaiju.classification	0.000344	12	1300914	Mucilaginibacter sp. PAMC 26640
gridion364_default.kaiju.classification	0.000344	12	1333523	Salinarchaeum sp. Harcht-Bsk1
gridion364_default.kaiju.classification	0.000344	12	1356852	Hymenobacter sp. APR13
gridion364_default.kaiju.classification	0.000344	12	1437453	Streptomyces leeuwenhoekii
gridion364_default.kaiju.classification	0.000344	12	1470176	Actinoalloteichus hoggarensis
gridion364_default.kaiju.classification	0.000344	12	1484116	Hymenobacter sp. PAMC 26554
gridion364_default.kaiju.classification	0.000344	12	1526571	Lacimicrobium alkaliphilum
gridion364_default.kaiju.classification	0.000344	12	1550241	Thermofilum uzonense
gridion364_default.kaiju.classification	0.000344	12	1561022	Streptomyces sp. CCM_MD2014
gridion364_default.kaiju.classification	0.000344	12	1620215	Sulfuricaulis limicola
gridion364_default.kaiju.classification	0.000344	12	1630141	Candidatus Nitrosoglobus terrae
gridion364_default.kaiju.classification	0.000344	12	1642646	Petrimonas mucosa
gridion364_default.kaiju.classification	0.000344	12	1690221	Streptomyces spongiicola
gridion364_default.kaiju.classification	0.000344	12	1704307	Candidatus Xiphinematobacter sp. Idaho Grape
gridion364_default.kaiju.classification	0.000344	12	1756988	Nitratireductor sp. OM-1
gridion364_default.kaiju.classification	0.000344	12	1790137	Wenyingzhuangia fucanilytica
gridion364_default.kaiju.classification	0.000344	12	1796646	Muribaculum intestinale
gridion364_default.kaiju.classification	0.000344	12	1798806	Candidatus Nitrosocosmicus franklandus
gridion364_default.kaiju.classification	0.000344	12	1849967	Streptomyces sp. SAT1
gridion364_default.kaiju.classification	0.000344	12	1871021	Lachnoclostridium phocaeense
gridion364_default.kaiju.classification	0.000344	12	1883414	Pistricoccus aurantiacus
gridion364_default.kaiju.classification	0.000344	12	1904616	Streptomyces fodineus
gridion364_default.kaiju.classification	0.000344	12	1921421	Geobacillus genomosp. 3
gridion364_default.kaiju.classification	0.000344	12	1925548	Candidatus Fonsibacter ubiquis
gridion364_default.kaiju.classification	0.000344	12	2026199	Paraburkholderia aromaticivorans
gridion364_default.kaiju.classification	0.000344	12	2026240	Klebsiella quasivariicola
gridion364_default.kaiju.classification	0.000344	12	2059884	Streptomyces sp. CMB-StM0423
gridion364_default.kaiju.classification	0.000344	12	2068654	Clostridium sp. JN500901
gridion364_default.kaiju.classification	0.000344	12	2077149	Citrobacter freundii complex sp. CFNIH9
gridion364_default.kaiju.classification	0.000344	12	2202826	Methylobacterium sp. 17Sr1-1
gridion364_default.kaiju.classification	0.000344	12	2203204	Streptomyces sp. WAC 01438
gridion364_default.kaiju.classification	0.000344	12	2231055	Dechloromonas sp. HYN0024
gridion364_default.kaiju.classification	0.000344	12	2282309	Leclercia sp. W17
gridion364_default.kaiju.classification	0.000344	12	2488560	Pigmentiphaga sp. H8
gridion364_default.kaiju.classification	0.000344	12	2494234	Sutterella megalosphaeroides
gridion364_default.kaiju.classification	0.000344	12	2495582	Paenibacillus albus
gridion364_default.kaiju.classification	0.000344	12	2499144	Devosia sp. 1566
gridion364_default.kaiju.classification	0.000344	12	2502779	Flavisolibacter sp. 17J28-1
gridion364_default.kaiju.classification	0.000344	12	2508882	Ornithinimicrobium sp. HY006
gridion364_default.kaiju.classification	0.000344	12	2518645	Oceanispirochaeta sp. K2
gridion364_default.kaiju.classification	0.000344	12	2527691	Rhodoferax sp. Gr-4
gridion364_default.kaiju.classification	0.000344	12	2548456	Streptomyces aquilus
gridion364_default.kaiju.classification	0.000344	12	2558918	Nocardioides sp. SB3-45
gridion364_default.kaiju.classification	0.000344	12	2565926	Paenibacillus sp. HB172198
gridion364_default.kaiju.classification	0.000344	12	2566013	Cellulomonas shaoxiangyii
gridion364_default.kaiju.classification	0.000344	12	2571747	Paraburkholderia sp. 7Q-K02
gridion364_default.kaiju.classification	0.000344	12	2587862	Vibrio sp. THAF100
gridion364_default.kaiju.classification	0.000344	12	2589818	Bacillus sp. Cs-700
gridion364_default.kaiju.classification	0.000344	12	2604941	Pseudomonas sp. C27(2019)
gridion364_default.kaiju.classification	0.000344	12	2654191	Cellulomonas sp. JZ18
gridion364_default.kaiju.classification	0.000344	12	2676868	Flavihumibacter sp. SB-02
gridion364_default.kaiju.classification	0.000344	12	2681549	Sphingomonas sp. LMO-1
gridion364_default.kaiju.classification	0.000344	12	2686358	Paraglaciecola sp. L3A3
gridion364_default.kaiju.classification	0.000344	12	2703788	Edaphobacter sp. 12200R-103
gridion364_default.kaiju.classification	0.000344	12	2711156	Sphingomonas sp. MK52
gridion364_default.kaiju.classification	0.000344	12	2712222	Nordella sp. HKS 07
gridion364_default.kaiju.classification	0.000344	12	2716225	Hydrogenophaga sp. BA0156
gridion364_default.kaiju.classification	0.000344	12	2724191	Ferrimonas sp. S7
gridion364_default.kaiju.classification	0.000344	12	2724619	Chryseobacterium sp. NEB161
gridion364_default.kaiju.classification	0.000344	12	2729175	Cellulomonas sp. 40-2
gridion364_default.kaiju.classification	0.000315	11	167	Treponema succinifaciens
gridion364_default.kaiju.classification	0.000315	11	277	Meiothermus ruber
gridion364_default.kaiju.classification	0.000315	11	536	Chromobacterium violaceum
gridion364_default.kaiju.classification	0.000315	11	556	Dickeya chrysanthemi
gridion364_default.kaiju.classification	0.000315	11	587	Providencia rettgeri
gridion364_default.kaiju.classification	0.000315	11	674	Vibrio mimicus
gridion364_default.kaiju.classification	0.000315	11	897	Desulfococcus multivorans
gridion364_default.kaiju.classification	0.000315	11	901	Desulfovibrio piger
gridion364_default.kaiju.classification	0.000315	11	948	Anaplasma phagocytophilum
gridion364_default.kaiju.classification	0.000315	11	1492	Clostridium butyricum
gridion364_default.kaiju.classification	0.000315	11	1520	Clostridium beijerinckii
gridion364_default.kaiju.classification	0.000315	11	1930	Streptomyces scabiei
gridion364_default.kaiju.classification	0.000315	11	1932	Streptomyces tendae
gridion364_default.kaiju.classification	0.000315	11	2234	Archaeoglobus fulgidus
gridion364_default.kaiju.classification	0.000315	11	2269	Thermofilum pendens
gridion364_default.kaiju.classification	0.000315	11	29449	Rhizobium etli
gridion364_default.kaiju.classification	0.000315	11	29485	Yersinia rohdei
gridion364_default.kaiju.classification	0.000315	11	33871	Coriobacterium glomerans
gridion364_default.kaiju.classification	0.000315	11	33934	Anoxybacillus flavithermus
gridion364_default.kaiju.classification	0.000315	11	33964	Leuconostoc citreum
gridion364_default.kaiju.classification	0.000315	11	34105	Streptobacillus moniliformis
gridion364_default.kaiju.classification	0.000315	11	35757	Corynebacterium cystitidis
gridion364_default.kaiju.classification	0.000315	11	39485	Lachnospira eligens
gridion364_default.kaiju.classification	0.000315	11	39765	Hydrogenovibrio crunogenus
gridion364_default.kaiju.classification	0.000315	11	42422	Halobacteroides halobius
gridion364_default.kaiju.classification	0.000315	11	46429	Sphingobium chlorophenolicum
gridion364_default.kaiju.classification	0.000315	11	47878	Pseudomonas azotoformans
gridion364_default.kaiju.classification	0.000315	11	57975	Burkholderia thailandensis
gridion364_default.kaiju.classification	0.000315	11	68249	Streptomyces pactum
gridion364_default.kaiju.classification	0.000315	11	68280	Streptomyces violaceusniger
gridion364_default.kaiju.classification	0.000315	11	73044	Streptomyces seoulensis
gridion364_default.kaiju.classification	0.000315	11	75697	Castellaniella defragrans
gridion364_default.kaiju.classification	0.000315	11	76731	Roseateles depolymerans
gridion364_default.kaiju.classification	0.000315	11	87883	Burkholderia multivorans
gridion364_default.kaiju.classification	0.000315	11	93220	Pandoraea pnomenusa
gridion364_default.kaiju.classification	0.000315	11	102134	Desulfallas gibsoniae
gridion364_default.kaiju.classification	0.000315	11	103855	Bordetella hinzii
gridion364_default.kaiju.classification	0.000315	11	139208	Isoptericola variabilis
gridion364_default.kaiju.classification	0.000315	11	152331	Lactobacillus parabuchneri
gridion364_default.kaiju.classification	0.000315	11	158847	Megamonas hypermegale
gridion364_default.kaiju.classification	0.000315	11	180282	Delftia tsuruhatensis
gridion364_default.kaiju.classification	0.000315	11	182773	Clostridium isatidis
gridion364_default.kaiju.classification	0.000315	11	185007	Pseudobutyrivibrio xylanivorans
gridion364_default.kaiju.classification	0.000315	11	186189	Xylanimonas cellulosilytica
gridion364_default.kaiju.classification	0.000315	11	187101	Sneathia amnii
gridion364_default.kaiju.classification	0.000315	11	188908	Oleispira antarctica
gridion364_default.kaiju.classification	0.000315	11	188932	Pedobacter cryoconitis
gridion364_default.kaiju.classification	0.000315	11	193462	Streptomyces niveus
gridion364_default.kaiju.classification	0.000315	11	195253	Synechococcus sp. PCC 6312
gridion364_default.kaiju.classification	0.000315	11	200450	Pseudomonas trivialis
gridion364_default.kaiju.classification	0.000315	11	200451	Pseudomonas poae
gridion364_default.kaiju.classification	0.000315	11	241368	Desulfovibrio ferrophilus
gridion364_default.kaiju.classification	0.000315	11	242606	Luteibacter rhizovicinus
gridion364_default.kaiju.classification	0.000315	11	265606	Rhodopirellula baltica
gridion364_default.kaiju.classification	0.000315	11	265959	Komagataeibacter saccharivorans
gridion364_default.kaiju.classification	0.000315	11	272131	Nostoc punctiforme
gridion364_default.kaiju.classification	0.000315	11	286802	Segniliparus rotundus
gridion364_default.kaiju.classification	0.000315	11	291990	Thermosediminibacter oceani
gridion364_default.kaiju.classification	0.000315	11	293091	Haloquadratum walsbyi
gridion364_default.kaiju.classification	0.000315	11	296591	Polaromonas sp. JS666
gridion364_default.kaiju.classification	0.000315	11	301301	Roseburia hominis
gridion364_default.kaiju.classification	0.000315	11	303541	Lactobacillus apis
gridion364_default.kaiju.classification	0.000315	11	314281	Pseudoalteromonas tunicata
gridion364_default.kaiju.classification	0.000315	11	345632	Geobacter pickeringii
gridion364_default.kaiju.classification	0.000315	11	351604	Geobacter uraniireducens
gridion364_default.kaiju.classification	0.000315	11	387092	Nitratiruptor sp. SB155-2
gridion364_default.kaiju.classification	0.000315	11	396595	Thioalkalivibrio sp. K90mix
gridion364_default.kaiju.classification	0.000315	11	444597	Mycolicibacterium insubricum
gridion364_default.kaiju.classification	0.000315	11	446660	Adlercreutzia equolifaciens
gridion364_default.kaiju.classification	0.000315	11	454601	Maritalea myrionectae
gridion364_default.kaiju.classification	0.000315	11	459858	Mycobacterium noviomagense
gridion364_default.kaiju.classification	0.000315	11	461876	Alkaliphilus oremlandii
gridion364_default.kaiju.classification	0.000315	11	511062	Oceanimonas sp. GK1
